name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
tunisia,2017-12-01,14,9.8,11,14,8,10.3,6.4,74.5,4.764,100,20.83,rain,0,0,32.8,22.2,268,1012,52.7,9.5,52.2,4.4,3,,2017-12-01T07:13:26,2017-12-01T17:03:04,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"60714099999,60729099999,60720099999,DTTL,60728099999,60715099999,DTTA,DTTB"
tunisia,2017-12-02,11,6,8.6,11,3.7,6.6,3.8,72.3,2.924,100,8.33,rain,0,0,65.5,38.5,224.3,1011.1,38.8,9,108.2,9.3,4,,2017-12-02T07:14:21,2017-12-02T17:02:55,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"60714099999,60729099999,60720099999,DTTL,60728099999,60715099999,DTTA,DTTB"
tunisia,2017-12-03,14,4.9,9.1,14,1.4,7.4,1.6,60.9,0.002,100,4.17,rain,0,0,40,23.9,213.7,1019.2,41,10,125.1,10.7,5,,2017-12-03T07:15:16,2017-12-03T17:02:48,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"60714099999,60729099999,60720099999,DTTL,60728099999,60715099999,DTTA,DTTB"
tunisia,2017-12-04,13.9,8.1,10.1,13.9,6,9,5.9,75.8,1.785,100,20.83,rain,0,0,68.4,25.7,246.1,1027,51.5,9.3,94.4,8.2,4,,2017-12-04T07:16:10,2017-12-04T17:02:44,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"60714099999,60729099999,60720099999,DTTL,60728099999,60715099999,DTTA,DTTB"
tunisia,2017-12-05,15.7,7.1,11.2,15.7,6.8,10.9,6.6,74.3,0.015,100,4.17,rain,0,0,32.4,13,272.8,1033.4,42.3,9.3,94.8,8.2,4,,2017-12-05T07:17:03,2017-12-05T17:02:41,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"60714099999,60729099999,60720099999,DTTL,60728099999,60715099999,DTTA,DTTB"
tunisia,2017-12-06,16,5,10.2,16,4.6,9.8,7,82.3,0,0,0,,0,0,16.6,10.9,165.9,1034.9,32.7,9.5,103.3,9.1,4,,2017-12-06T07:17:54,2017-12-06T17:02:40,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60714099999,60729099999,60720099999,DTTL,60728099999,60715099999,DTTA,DTTB"
tunisia,2017-12-07,16,5.1,9.8,16,4.4,9.4,6,79.5,0,0,0,,0,0,161.3,9.3,158.3,1032.8,33.2,8.7,113.5,9.9,5,,2017-12-07T07:18:45,2017-12-07T17:02:42,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60714099999,60729099999,60720099999,DTTL,60728099999,60715099999,DTTA,DTTB"
tunisia,2017-12-08,17,5,10.7,17,4,10.2,5.7,73.8,0.002,100,4.17,rain,0,0,25.9,14.6,200.5,1026.6,30.7,9.3,113.5,9.9,5,,2017-12-08T07:19:35,2017-12-08T17:02:45,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"60714099999,60729099999,60720099999,DTTL,60728099999,60715099999,DTTA,DTTB"
tunisia,2017-12-09,16,8.8,11.5,16,6.3,10.8,5.9,68.5,0.012,100,12.5,rain,0,0,53.6,20.4,222.5,1020.2,52.1,9.4,61.5,5.3,4,,2017-12-09T07:20:23,2017-12-09T17:02:51,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"60714099999,60729099999,60720099999,DTTL,60728099999,60715099999,DTTA,DTTB"
tunisia,2017-12-10,17,10,12.9,17,9.1,12.8,7.4,69.9,0.005,100,4.17,rain,0,0,41.9,23.9,179.4,1020.3,39.4,9.8,86.6,7.5,4,,2017-12-10T07:21:11,2017-12-10T17:02:58,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"60714099999,60729099999,60720099999,DTTL,60728099999,60715099999,DTTA,DTTB"
tunisia,2017-12-11,20,8.1,14.1,20,5.9,13.9,6,59.8,0,0,0,,0,0,63,27.8,168.8,1011,28.7,10,117.8,10.3,5,,2017-12-11T07:21:57,2017-12-11T17:03:08,0.77,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60714099999,60729099999,60720099999,DTTL,60728099999,60715099999,DTTA,DTTB"
tunisia,2017-12-12,21.9,11.8,15.4,21.9,11.8,15.4,5.1,51.6,0,0,0,,0,0,56,20.3,157.2,1014.4,31.8,9.7,117.4,10.3,5,,2017-12-12T07:22:42,2017-12-12T17:03:20,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60714099999,60729099999,60720099999,DTTL,60728099999,60715099999,DTTA,DTTB"
tunisia,2017-12-13,18,10.1,13.9,18,10.1,13.9,8.8,72.1,0.012,100,4.17,rain,0,0,39.6,25.7,261.9,1022.8,47.6,9.7,64,5.4,3,,2017-12-13T07:23:25,2017-12-13T17:03:33,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"60714099999,60729099999,60720099999,DTTL,60728099999,60715099999,DTTA,DTTB"
tunisia,2017-12-14,18,9.7,12.5,18,7.9,12.1,5,62.4,0.003,100,4.17,rain,0,0,40.7,18.2,217.1,1022,32,10,115.5,9.9,5,,2017-12-14T07:24:07,2017-12-14T17:03:49,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"60714099999,60729099999,60720099999,DTTL,60728099999,60715099999,DTTA,DTTB"
tunisia,2017-12-15,22,7.9,13.8,22,6,13.4,3.5,51.7,0,0,0,,0,0,27,22.3,202.1,1012.1,20.9,10,119.2,10.2,5,,2017-12-15T07:24:48,2017-12-15T17:04:06,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60714099999,60720099999,DTTL,60715099999,DTTA,DTTB"
tunisia,2017-12-16,14,9.8,11.8,14,8.7,11.8,9.1,83.8,6.161,100,20.83,rain,0,0,31.3,16.5,274.1,1011.4,47.2,7.8,29.7,2.6,1,,2017-12-16T07:25:27,2017-12-16T17:04:26,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"60714099999,60720099999,DTTL,60715099999,DTTA,DTTB"
tunisia,2017-12-17,12,8,10.1,12,5.2,9.1,4.6,69.1,0.622,100,12.5,rain,0,0,59.8,25.9,251.1,1019.9,50.4,9,92.8,7.9,4,,2017-12-17T07:26:05,2017-12-17T17:04:47,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"60714099999,60720099999,DTTL,60715099999,DTTA,DTTB"
tunisia,2017-12-18,12,8,9.6,12,5.3,8.7,5.4,75.4,3.732,100,8.33,rain,0,0,41.4,24.7,259.3,1023.3,51,9.9,88.5,7.6,4,,2017-12-18T07:26:41,2017-12-18T17:05:11,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"60714099999,60720099999,DTTL,60715099999,DTTA,DTTB"
tunisia,2017-12-19,14,6,9.4,14,4.4,9,5.3,76.2,0.384,100,8.33,rain,0,0,25.9,11.1,132.7,1025.2,40,10,87.4,7.6,4,,2017-12-19T07:27:16,2017-12-19T17:05:36,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"60714099999,60729099999,60720099999,DTTL,60715099999,DTTA,DTTB"
tunisia,2017-12-20,14,4.8,9.4,14,4.8,9.1,4.8,74.1,0.578,100,8.33,rain,0,0,31.7,16.5,330,1025.7,54.6,9.7,101.4,8.8,4,,2017-12-20T07:27:49,2017-12-20T17:06:03,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"60714099999,60729099999,60720099999,DTTL,60715099999,DTTA,DTTB"
tunisia,2017-12-21,11.9,7.8,9.4,11.9,5.3,8.6,5.2,76,5.38,100,16.67,rain,0,0,51.8,27.3,334.4,1024.9,54.8,8.2,87,7.4,5,,2017-12-21T07:28:20,2017-12-21T17:06:32,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"60714099999,60729099999,60720099999,DTTL,60715099999,DTTA,DTTB"
tunisia,2017-12-22,15,9,11.4,15,5.9,10.5,5.1,65.8,0.001,100,4.17,rain,0,0,66.5,37,307.4,1025.2,49.7,9.5,75,6.5,3,,2017-12-22T07:28:50,2017-12-22T17:07:02,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"60714099999,60729099999,60720099999,DTTL,60715099999,remote,DTTA,DTTB"
tunisia,2017-12-23,17,11,12.9,17,11,12.9,7.6,70.7,0.01,100,8.33,rain,0,0,42.5,24.1,313.2,1027.8,45.1,10,79.2,6.9,3,,2017-12-23T07:29:18,2017-12-23T17:07:35,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"60714099999,60729099999,60720099999,DTTL,60715099999,DTTA,DTTB"
tunisia,2017-12-24,17,6,11.5,17,5.9,11.3,7.7,78.2,0.007,100,8.33,rain,0,0,36.4,18.4,283.2,1031.9,34.9,10,111.1,9.5,5,,2017-12-24T07:29:44,2017-12-24T17:08:09,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"60714099999,60729099999,60720099999,DTTL,60715099999,DTTA,DTTB"
tunisia,2017-12-25,18,7,10.9,18,4.5,10.2,7,78.5,0.192,100,8.33,rain,0,0,18.4,12.8,177,1028.7,34.1,9.7,110,9.6,5,,2017-12-25T07:30:08,2017-12-25T17:08:44,0.24,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"60714099999,60729099999,60720099999,DTTL,60728099999,60715099999,DTTA,DTTB"
tunisia,2017-12-26,16.8,4.1,10.3,16.8,4.1,9.6,4.7,70,0,0,0,,0,0,23.8,18.2,188.8,1021.6,23.1,9.3,118,10.1,5,,2017-12-26T07:30:31,2017-12-26T17:09:22,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60714099999,60729099999,60720099999,DTTL,60728099999,60715099999,DTTA,DTTB"
tunisia,2017-12-27,16.8,8,11.6,16.8,5.3,10.8,5.1,65.1,0.618,100,12.5,rain,0,0,72.4,25.8,199.1,1009,49.5,8.2,74.8,6.4,4,,2017-12-27T07:30:51,2017-12-27T17:10:01,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"60714099999,60729099999,60720099999,DTTL,60728099999,60715099999,DTTA,DTTB"
tunisia,2017-12-28,13.1,8.9,10.8,13.1,7,10.5,7.7,81.3,6.803,100,33.33,rain,0,0,70.6,33.5,226.1,1007.2,53.2,8.4,84.2,7.2,3,,2017-12-28T07:31:10,2017-12-28T17:10:41,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"60714099999,60729099999,60720099999,DTTL,60728099999,60715099999,DTTA,DTTB"
tunisia,2017-12-29,15,10,12.3,15,10,12.3,7.1,72,0.122,100,12.5,rain,0,0,66.1,33.5,277.1,1015,46.7,9.1,112.6,9.8,5,,2017-12-29T07:31:27,2017-12-29T17:11:23,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"60714099999,60729099999,60720099999,DTTL,60728099999,60715099999,DTTA,DTTB"
tunisia,2017-12-30,19,10.8,14.9,19,10.8,14.9,10,73.4,3.924,100,8.33,rain,0,0,53.6,27.8,254.1,1023.1,40.8,10,116.9,10.1,5,,2017-12-30T07:31:42,2017-12-30T17:12:07,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"60714099999,60729099999,60720099999,DTTL,60728099999,60715099999,DTTA,DTTB"
tunisia,2017-12-31,21,11,15.4,21,11,15.4,10.5,74.4,0,0,0,,0,0,42.5,16.5,227.6,1024.2,28.2,10,116.4,10,5,,2017-12-31T07:31:55,2017-12-31T17:12:52,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60714099999,60729099999,60720099999,DTTL,60728099999,60715099999,DTTA,DTTB"
tunisia,2018-01-01,18,10.9,13.7,18,10.9,13.7,8.4,71.1,0.193,100,4.17,rain,0,0,70.2,35.3,244,1024,35.4,10,0,0,0,,2018-01-01T07:32:06,2018-01-01T17:13:38,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"60714099999,60729099999,60720099999,DTTL,60728099999,60715099999,DTTA,DTTB"
tunisia,2018-01-02,17,11,14.4,17,11,14.4,7,62,0.006,100,8.33,rain,0,0,74.5,46.4,275.5,1022.2,45.3,10,108.5,9.3,5,,2018-01-02T07:32:15,2018-01-02T17:14:26,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"60714099999,60729099999,60720099999,DTTL,60728099999,60715099999,DTTA,DTTB"
tunisia,2018-01-03,19,14,16.2,19,14,16.2,9.8,66.6,0,0,0,,0,0,65.8,35.2,265.8,1022.9,39.2,10,107.4,9.4,5,,2018-01-03T07:32:22,2018-01-03T17:15:15,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60714099999,60729099999,60720099999,DTTL,60728099999,60715099999,DTTA,DTTB"
tunisia,2018-01-04,20.9,15.8,17.4,20.9,15.8,17.4,10.1,63.1,0,0,0,,0,0,68.1,37.2,256.2,1020,42.5,10,115.4,10,5,,2018-01-04T07:32:27,2018-01-04T17:16:05,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60714099999,60729099999,60720099999,DTTL,60728099999,60715099999,DTTA,DTTB"
tunisia,2018-01-05,22,11,15.8,22,11,15.8,9,66.1,0,0,0,,0,0,45.8,16.6,223.1,1015.9,21.5,10,122.2,10.5,5,,2018-01-05T07:32:30,2018-01-05T17:16:56,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60714099999,60729099999,60720099999,DTTL,60728099999,60715099999,DTTA,DTTB"
tunisia,2018-01-06,22.9,9,15.4,22.9,8.4,15.3,6.5,60,0,0,0,,0,0,42.9,20.2,151.1,1010.2,27.2,9.4,124.4,10.6,5,,2018-01-06T07:32:32,2018-01-06T17:17:49,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60714099999,60729099999,60720099999,DTTL,60728099999,60715099999,DTTA,DTTB"
tunisia,2018-01-07,20,12,15.5,20,12,15.5,7.3,58.5,0,0,0,,0,0,53.1,25.8,127.1,1009.8,30.7,10,89.3,7.6,4,,2018-01-07T07:32:31,2018-01-07T17:18:42,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60714099999,60729099999,60720099999,DTTL,60728099999,60715099999,DTTA,DTTB"
tunisia,2018-01-08,20.9,12,16,20.9,12,16,8.9,64.4,0,0,0,,0,0,40.7,20.4,107,1013.1,34.5,9.3,95.4,8.3,4,,2018-01-08T07:32:28,2018-01-08T17:19:37,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60714099999,60729099999,60720099999,DTTL,60728099999,60715099999,DTTA,DTTB"
tunisia,2018-01-09,16,11,13.2,16,11,13.2,9.7,79.8,0.065,100,8.33,rain,0,0,35.7,14.6,317.5,1019.9,38.2,9.2,59.3,5.1,3,,2018-01-09T07:32:23,2018-01-09T17:20:32,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"60714099999,60729099999,60720099999,DTTL,60728099999,60715099999,DTTA,DTTB"
tunisia,2018-01-10,17,10,12.5,17,9.1,12.4,6.3,67.2,0.021,100,4.17,rain,0,0,33.5,18.3,243.5,1019.4,28.9,10,112.4,9.6,5,,2018-01-10T07:32:16,2018-01-10T17:21:29,0.78,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"60714099999,60729099999,60720099999,DTTL,60728099999,60715099999,DTTA,DTTB"
tunisia,2018-01-11,15,10,12,15,8.5,11.9,5.2,63.4,0.017,100,8.33,rain,0,0,61.7,35.1,231,1014.2,52.3,10,107.3,9.2,5,,2018-01-11T07:32:07,2018-01-11T17:22:26,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"60714099999,60729099999,60720099999,DTTL,60728099999,60715099999,DTTA,DTTB"
tunisia,2018-01-12,12,8,10.2,12,3.9,8.6,6.9,80.6,17.168,100,20.83,rain,0,0,60,31.5,249.1,1011.8,72,8.8,79.2,6.8,3,,2018-01-12T07:31:56,2018-01-12T17:23:24,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"60714099999,60729099999,60720099999,DTTL,60728099999,60715099999,DTTA,DTTB"
tunisia,2018-01-13,15,9,11.6,15,7.9,11.5,7.9,79,6.115,100,25,rain,0,0,57.6,31.8,277.7,1019.9,68,8.3,105.6,9.1,4,,2018-01-13T07:31:43,2018-01-13T17:24:23,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"60714099999,60729099999,60720099999,DTTL,60728099999,60715099999,DTTA,DTTB"
tunisia,2018-01-14,16.7,6,10.3,16.7,6,10,5.8,75.8,0.001,100,4.17,rain,0,0,25.3,16.5,198,1020,44.9,10,129.9,11.2,5,,2018-01-14T07:31:28,2018-01-14T17:25:23,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"60714099999,60729099999,60720099999,DTTL,60728099999,60715099999,DTTA,DTTB"
tunisia,2018-01-15,17,8,11.2,17,7.6,10.8,7.2,77.8,0.188,100,4.17,rain,0,0,16.2,9.2,164,1023.1,31.7,9.3,115.8,10.1,5,,2018-01-15T07:31:11,2018-01-15T17:26:24,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"60714099999,60729099999,60720099999,DTTL,60728099999,60715099999,DTTA,DTTB"
tunisia,2018-01-16,17,7.9,11.7,17,5.5,11.2,7.3,75.5,0,0,0,,0,0,38.2,24.8,237.4,1025.3,28.4,9.8,121.1,10.5,5,,2018-01-16T07:30:52,2018-01-16T17:27:25,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60714099999,60729099999,60720099999,DTTL,60728099999,60715099999,DTTA,DTTB"
tunisia,2018-01-17,19,8,12.8,19,5.1,11.9,6.3,66.7,0.001,100,4.17,rain,0,0,68.4,33.4,249.7,1019.5,43.2,10,129,10.9,5,,2018-01-17T07:30:31,2018-01-17T17:28:26,0,"Rain, Partially cloudy",Becoming cloudy in the afternoon with early morning rain.,rain,"60714099999,60729099999,60720099999,DTTL,60728099999,60715099999,DTTA,DTTB"
tunisia,2018-01-18,17,9,13,17,8.5,12.9,5.7,62.4,0,0,0,,0,0,46,25.8,281.7,1023.5,28.8,10,136.6,11.7,5,,2018-01-18T07:30:09,2018-01-18T17:29:28,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60714099999,60729099999,60720099999,DTTL,60728099999,60715099999,DTTA,DTTB"
tunisia,2018-01-19,17,6,10.7,17,4.4,10.3,6.7,77.5,0,0,0,,0,0,29.5,16.2,190.7,1017.3,29.2,10,130.9,11.1,5,,2018-01-19T07:29:44,2018-01-19T17:30:31,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60714099999,60729099999,60720099999,DTTL,60728099999,60715099999,DTTA,DTTB"
tunisia,2018-01-20,16,9,12.9,16,9,12.9,7.8,72.3,0,0,0,,0,0,63.1,35.3,299.7,1016.9,33.4,10,123.7,10.8,5,,2018-01-20T07:29:17,2018-01-20T17:31:34,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60714099999,60729099999,60720099999,DTTL,60728099999,60715099999,DTTA,DTTB"
tunisia,2018-01-21,19,12,15.4,19,12,15.4,9.5,68.4,0.001,100,4.17,rain,0,0,79.9,48.1,272.6,1015.3,46.8,10,117.2,10,5,,2018-01-21T07:28:49,2018-01-21T17:32:38,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"60714099999,60729099999,60720099999,DTTL,60728099999,60715099999,DTTA,DTTB"
tunisia,2018-01-22,19,15,16.8,19,15,16.8,10.9,68.8,0.025,100,4.17,rain,0,0,75.5,42.3,288.6,1018.4,37.7,10,126.9,10.9,5,,2018-01-22T07:28:18,2018-01-22T17:33:41,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"60714099999,60729099999,60720099999,DTTL,60728099999,60715099999,DTTA,DTTB"
tunisia,2018-01-23,18,13,15.1,18,13,15.1,10.1,72.2,0,0,0,,0,0,61.2,35.1,280.4,1022,57.5,10,112.9,9.9,5,,2018-01-23T07:27:46,2018-01-23T17:34:46,0.22,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60714099999,60729099999,60720099999,DTTL,60728099999,60715099999,DTTA,DTTB"
tunisia,2018-01-24,17,10,12.5,17,9.1,12.5,9.1,80.5,0.188,100,4.17,rain,0,0,39.1,12.8,338.6,1028.5,47.5,10,109.1,9.3,4,,2018-01-24T07:27:12,2018-01-24T17:35:50,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"60714099999,60729099999,60720099999,DTTL,60728099999,60715099999,DTTA,DTTB"
tunisia,2018-01-25,19.9,7,13.1,19.9,6.2,13,8,74.3,0.014,100,12.5,rain,0,0,40.3,18.2,153.9,1025.6,32.8,9.6,143.1,12.3,6,,2018-01-25T07:26:36,2018-01-25T17:36:55,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"60714099999,60729099999,60720099999,DTTL,60728099999,60715099999,DTTA,DTTB"
tunisia,2018-01-26,19,9,13.5,19,7.1,13.3,6.9,66.6,0,0,0,,0,0,46.4,16.5,174,1019.6,28,10,146.7,12.6,6,,2018-01-26T07:25:58,2018-01-26T17:37:59,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60714099999,60729099999,60720099999,DTTL,60728099999,60715099999,DTTA,DTTB"
tunisia,2018-01-27,19,8,13.4,19,7.4,13.4,9.2,77.5,0.008,100,8.33,rain,0,0,34.4,20.3,119.8,1023.2,41.9,9.6,141.6,12.2,6,,2018-01-27T07:25:19,2018-01-27T17:39:04,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"60714099999,60729099999,60720099999,DTTL,60728099999,60715099999,DTTA,DTTB"
tunisia,2018-01-28,17,7,12.2,17,7,12.2,9.4,84.1,0.199,100,8.33,rain,0,0,23.2,11.1,68.9,1031.7,45.5,9.4,99.7,8.7,5,,2018-01-28T07:24:37,2018-01-28T17:40:09,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"60714099999,60729099999,60720099999,DTTL,60728099999,60715099999,DTTA,DTTB"
tunisia,2018-01-29,17.1,10.8,13.4,17.1,10.8,13.4,9.7,79.7,0.003,100,4.17,rain,0,0,31.7,14.7,52.9,1033.2,53.4,9.2,105.6,9.2,5,,2018-01-29T07:23:54,2018-01-29T17:41:15,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"60714099999,60729099999,60720099999,DTTL,60728099999,60715099999,DTTA,DTTB"
tunisia,2018-01-30,18,9,13.3,18,9,13.3,8.6,74.7,0,0,0,,0,0,19.8,12.8,142.2,1030,42,10,143.5,12.4,6,,2018-01-30T07:23:10,2018-01-30T17:42:20,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60714099999,60729099999,60720099999,DTTL,60728099999,60715099999,DTTA,DTTB"
tunisia,2018-01-31,19,5,11.4,19,5,11.2,6.7,75.9,0.008,100,8.33,rain,0,0,30.2,12.9,167.1,1025.2,23,8.5,150.6,12.9,6,,2018-01-31T07:22:23,2018-01-31T17:43:25,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"60714099999,60729099999,60720099999,DTTL,60728099999,60715099999,DTTA,DTTB"
tunisia,2018-02-01,18,7,13,18,4.9,12.8,6.6,66.4,0.066,100,8.33,rain,0,0,37.1,20.3,177.1,1014.3,36.7,9.2,127.8,11,5,,2018-02-01T07:21:36,2018-02-01T17:44:30,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"60714099999,60729099999,60720099999,DTTL,60728099999,60715099999,DTTA,DTTB"
tunisia,2018-02-02,22.9,11.1,17.1,22.9,11.1,17.1,8.5,58.3,0.406,100,12.5,rain,0,0,70.6,31.5,170.4,1005.9,51.8,9.8,147.4,12.7,6,,2018-02-02T07:20:46,2018-02-02T17:45:35,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"60714099999,60729099999,60720099999,DTTL,60728099999,60715099999,DTTA,DTTB"
tunisia,2018-02-03,17,8,12.2,17,6.4,11.8,3.9,57.5,0.01,100,4.17,rain,0,0,53.1,34.8,254.9,1010.6,63.1,10,111.4,9.7,5,,2018-02-03T07:19:55,2018-02-03T17:46:40,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"60714099999,60729099999,60720099999,DTTL,60728099999,60715099999,DTTA,DTTB"
tunisia,2018-02-04,16,6,9.8,16,3.2,8.9,2.8,63.2,0,0,0,,0,0,29,18.1,172.8,1016.4,32.4,10,137.2,11.9,6,,2018-02-04T07:19:02,2018-02-04T17:47:45,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60714099999,60729099999,60720099999,DTTL,60728099999,60715099999,DTTA,DTTB"
tunisia,2018-02-05,18,7,12.2,18,5.2,11.8,6.9,71.7,0.09,100,12.5,rain,0,0,46.1,22.2,140.7,1013.5,41.4,10,118.9,10.3,5,,2018-02-05T07:18:08,2018-02-05T17:48:50,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"60714099999,60729099999,60720099999,DTTL,60728099999,60715099999,DTTA,DTTB"
tunisia,2018-02-06,19,5,12.2,19,5,11.7,3.2,56.2,0.769,100,8.33,rain,0,0,45.1,18.3,206.6,1006.5,29.5,10,161.7,13.9,6,,2018-02-06T07:17:12,2018-02-06T17:49:55,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"60714099999,60729099999,60720099999,DTTL,60728099999,60715099999,DTTA,DTTB"
tunisia,2018-02-07,15.9,6,11,15.9,3.3,10,3.7,63.1,0.173,100,8.33,rain,0,0,59.1,33.2,224.8,1009.2,39.7,9.5,142.2,12.3,6,,2018-02-07T07:16:15,2018-02-07T17:50:59,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"60714099999,60729099999,60720099999,DTTL,60728099999,60715099999,DTTA,DTTB"
tunisia,2018-02-08,16,8.8,11.7,16,7.2,11.2,6.3,70.8,0.002,100,8.33,rain,0,0,38.7,14.8,151.8,1017.4,37.5,10,147.9,12.9,6,,2018-02-08T07:15:17,2018-02-08T17:52:04,0.76,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"60714099999,60729099999,60720099999,DTTL,60728099999,60715099999,DTTA,DTTB"
tunisia,2018-02-09,15,6.7,10.5,15,6.3,10.1,5.9,74.4,0.053,100,12.5,rain,0,0,41.3,23.9,312.2,1013.3,47.4,9.7,147,12.7,6,,2018-02-09T07:14:17,2018-02-09T17:53:08,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"60714099999,60729099999,60720099999,DTTL,60728099999,60715099999,DTTA,DTTB"
